tag,tree,transport,mode,workers,per_worker_qd,aggregate_qd,fua,variant,cohort,observed_cohorts,cohort_complete,repeat,ops_per_sec,latency_avg_us,latency_p50_us,latency_p95_us,latency_p99_us,cpu_ns_per_op,reported_completion,completion_semantic,source
current-efa-rw-w1-qd4,current,efa,rw,1,4,4,false,curve,1,1,true,2,139132,28.622,21.0,60.0,73.0,7187.7,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd4/results.log
current-efa-rw-w1-qd4,current,efa,rw,1,4,4,false,curve,1,1,true,3,139180,28.613,21.0,60.0,73.0,7185.0,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd4/results.log
current-efa-rw-w1-qd4,current,efa,rw,1,4,4,false,curve,1,1,true,4,139251,28.596,21.0,60.0,73.0,7181.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd4/results.log
current-efa-rw-w1-qd8,current,efa,rw,1,8,8,false,curve,1,1,true,1,127800,62.192,60.0,66.0,118.0,7824.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd8/results.log
current-efa-rw-w1-qd8,current,efa,rw,1,8,8,false,curve,1,1,true,2,128176,62.006,60.0,64.0,118.0,7801.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd8/results.log
current-efa-rw-w1-qd8,current,efa,rw,1,8,8,false,curve,1,1,true,3,127942,62.121,60.0,64.0,119.0,7816.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd8/results.log
current-efa-rw-w1-qd8,current,efa,rw,1,8,8,false,curve,1,1,true,4,127735,62.221,60.0,64.0,119.0,7828.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w1-qd8/results.log
current-efa-rw-w2-qd128-framedfix,current,efa,rw,2,128,256,false,curve-framedfix,1,1,true,1,609595,419.388,396.0,462.0,464.0,3279.3,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd128-framedfix/results.log
current-efa-rw-w2-qd128-framedfix,current,efa,rw,2,128,256,false,curve-framedfix,1,1,true,2,609339,419.55,397.0,463.0,465.0,3281.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd128-framedfix/results.log
current-efa-rw-w2-qd128-framedfix,current,efa,rw,2,128,256,false,curve-framedfix,1,1,true,3,609676,419.207,396.0,463.0,464.0,3279.0,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd128-framedfix/results.log
current-efa-rw-w2-qd128-framedfix,current,efa,rw,2,128,256,false,curve-framedfix,1,1,true,4,610044,419.017,396.0,462.0,464.0,3277.5,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd128-framedfix/results.log
current-efa-rw-w2-qd256-framedfix,current,efa,rw,2,256,512,false,curve-framedfix,1,1,true,1,607419,840.498,851.0,859.0,863.0,3283.5,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd256-framedfix/results.log
current-efa-rw-w2-qd256-framedfix,current,efa,rw,2,256,512,false,curve-framedfix,1,1,true,2,607309,839.676,851.0,861.0,864.0,3280.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd256-framedfix/results.log
current-efa-rw-w2-qd256-framedfix,current,efa,rw,2,256,512,false,curve-framedfix,1,1,true,3,607635,839.282,851.0,860.0,863.0,3280.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd256-framedfix/results.log
current-efa-rw-w2-qd256-framedfix,current,efa,rw,2,256,512,false,curve-framedfix,1,1,true,4,607581,838.848,851.0,860.0,864.0,3279.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd256-framedfix/results.log
current-efa-rw-w2-qd32,current,efa,rw,2,32,64,false,curve,1,1,true,1,594156,107.165,132.0,137.0,139.0,3360.5,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd32/results.log
current-efa-rw-w2-qd32,current,efa,rw,2,32,64,false,curve,1,1,true,2,595061,107.081,132.0,137.0,140.0,3356.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd32/results.log
current-efa-rw-w2-qd32,current,efa,rw,2,32,64,false,curve,1,1,true,3,594784,106.893,132.0,137.0,140.0,3355.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd32/results.log
current-efa-rw-w2-qd32,current,efa,rw,2,32,64,false,curve,1,1,true,4,594717,107.124,132.0,137.0,141.0,3356.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd32/results.log
current-efa-rw-w2-qd64-framedfix,current,efa,rw,2,64,128,false,curve-framedfix,1,1,true,1,596437,213.331,201.0,269.0,271.0,3338.3,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd64-framedfix/results.log
current-efa-rw-w2-qd64-framedfix,current,efa,rw,2,64,128,false,curve-framedfix,1,1,true,2,597799,212.785,201.0,268.0,271.0,3332.3,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd64-framedfix/results.log
current-efa-rw-w2-qd64-framedfix,current,efa,rw,2,64,128,false,curve-framedfix,1,1,true,3,597585,213.05,201.0,269.0,271.0,3335.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd64-framedfix/results.log
current-efa-rw-w2-qd64-framedfix,current,efa,rw,2,64,128,false,curve-framedfix,1,1,true,4,597313,213.141,201.0,269.0,271.0,3335.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-rw-w2-qd64-framedfix/results.log
current-efa-write-w1-qd1,current,efa,write,1,1,1,false,curve,1,1,true,1,35455,28.152,5.0,106.0,110.0,28204.9,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1/results.log
current-efa-write-w1-qd1,current,efa,write,1,1,1,false,curve,1,1,true,2,40124,24.87,5.0,106.0,110.0,24922.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1/results.log
current-efa-write-w1-qd1,current,efa,write,1,1,1,false,curve,1,1,true,3,40101,24.884,5.0,106.0,110.0,24936.7,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1/results.log
current-efa-write-w1-qd1,current,efa,write,1,1,1,false,curve,1,1,true,4,40144,24.857,5.0,108.0,110.0,24909.9,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1/results.log
current-efa-write-w1-qd1-fua,current,efa,write,1,1,1,true,curve-fua,1,1,true,1,15238,65.573,63.0,65.0,318.0,65626.8,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1-fua/results.log
current-efa-write-w1-qd1-fua,current,efa,write,1,1,1,true,curve-fua,1,1,true,2,16091,62.093,61.0,65.0,68.0,62147.6,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1-fua/results.log
current-efa-write-w1-qd1-fua,current,efa,write,1,1,1,true,curve-fua,1,1,true,3,16099,62.064,61.0,65.0,68.0,62117.9,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1-fua/results.log
current-efa-write-w1-qd1-fua,current,efa,write,1,1,1,true,curve-fua,1,1,true,4,16113,62.007,61.0,65.0,67.0,62061.3,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd1-fua/results.log
current-efa-write-w1-qd16,current,efa,write,1,16,16,false,curve,2,2,true,1,120417,132.089,65.0,124.0,5000.0,8304.3,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd16/results.log
current-efa-write-w1-qd16,current,efa,write,1,16,16,false,curve,2,2,true,2,207283,76.403,65.0,123.0,128.0,4824.4,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd16/results.log
current-efa-write-w1-qd16,current,efa,write,1,16,16,false,curve,2,2,true,3,206178,76.818,66.0,123.0,128.0,4850.3,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd16/results.log
current-efa-write-w1-qd16,current,efa,write,1,16,16,false,curve,2,2,true,4,205743,76.976,66.0,123.0,128.0,4860.5,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd16/results.log
current-efa-write-w1-qd2,current,efa,write,1,2,2,false,curve,2,2,true,1,57391,34.743,6.0,110.0,115.0,17424.0,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd2/results.log
current-efa-write-w1-qd2,current,efa,write,1,2,2,false,curve,2,2,true,2,71762,27.764,6.0,110.0,114.0,13935.2,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd2/results.log
current-efa-write-w1-qd2,current,efa,write,1,2,2,false,curve,2,2,true,3,71490,27.87,6.0,110.0,114.0,13988.0,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd2/results.log
current-efa-write-w1-qd2,current,efa,write,1,2,2,false,curve,2,2,true,4,71538,27.85,6.0,110.0,114.0,13978.7,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd2/results.log
current-efa-write-w1-qd4,current,efa,write,1,4,4,false,curve,2,2,true,1,84848,46.938,7.0,105.0,110.0,11785.5,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd4/results.log
current-efa-write-w1-qd4,current,efa,write,1,4,4,false,curve,2,2,true,2,120459,33.005,7.0,105.0,109.0,8301.7,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd4/results.log
current-efa-write-w1-qd4,current,efa,write,1,4,4,false,curve,2,2,true,3,120202,33.071,7.0,105.0,109.0,8319.4,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd4/results.log
current-efa-write-w1-qd4,current,efa,write,1,4,4,false,curve,2,2,true,4,119867,33.165,8.0,105.0,109.0,8342.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd4/results.log
current-efa-write-w1-qd8,current,efa,write,1,8,8,false,curve,2,2,true,1,89384,89.096,60.0,63.0,3000.0,11187.3,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd8/results.log
current-efa-write-w1-qd8,current,efa,write,1,8,8,false,curve,2,2,true,2,130066,61.096,60.0,63.0,114.0,7688.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd8/results.log
current-efa-write-w1-qd8,current,efa,write,1,8,8,false,curve,2,2,true,3,129905,61.176,60.0,63.0,114.0,7698.1,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd8/results.log
current-efa-write-w1-qd8,current,efa,write,1,8,8,false,curve,2,2,true,4,129958,61.146,60.0,63.0,115.0,7694.8,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w1-qd8/results.log
current-efa-write-w2-qd128,current,efa,write,2,128,256,false,curve,1,1,true,1,360504,707.783,400.0,467.0,7000.0,5532.1,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd128/results.log
current-efa-write-w2-qd128,current,efa,write,2,128,256,false,curve,1,1,true,2,603095,422.497,399.0,466.0,468.0,3303.3,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd128/results.log
current-efa-write-w2-qd128,current,efa,write,2,128,256,false,curve,1,1,true,3,603100,422.447,399.0,466.0,468.0,3302.9,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd128/results.log
current-efa-write-w2-qd128,current,efa,write,2,128,256,false,curve,1,1,true,4,603475,422.412,399.0,466.0,468.0,3302.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd128/results.log
current-efa-write-w2-qd256,current,efa,write,2,256,512,false,curve,1,1,true,1,361427,1414.641,856.0,865.0,19000.0,5527.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd256/results.log
current-efa-write-w2-qd256,current,efa,write,2,256,512,false,curve,1,1,true,2,607446,841.057,854.0,860.0,863.0,3287.0,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd256/results.log
current-efa-write-w2-qd256,current,efa,write,2,256,512,false,curve,1,1,true,3,607280,840.538,853.0,860.0,863.0,3285.0,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd256/results.log
current-efa-write-w2-qd256,current,efa,write,2,256,512,false,curve,1,1,true,4,607669,840.629,853.0,859.0,862.0,3285.3,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd256/results.log
current-efa-write-w2-qd32,current,efa,write,2,32,64,false,curve,1,1,true,1,358693,181.807,132.0,136.0,234.0,5567.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd32/results.log
current-efa-write-w2-qd32,current,efa,write,2,32,64,false,curve,1,1,true,2,589621,108.08,132.0,136.0,139.0,3384.5,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd32/results.log
current-efa-write-w2-qd32,current,efa,write,2,32,64,false,curve,1,1,true,3,589363,108.043,132.0,136.0,139.0,3384.3,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd32/results.log
current-efa-write-w2-qd32,current,efa,write,2,32,64,false,curve,1,1,true,4,590537,107.81,132.0,136.0,138.0,3380.4,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd32/results.log
current-efa-write-w2-qd64,current,efa,write,2,64,128,false,curve,1,1,true,1,358882,356.047,203.0,273.0,520.0,5567.9,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd64/results.log
current-efa-write-w2-qd64,current,efa,write,2,64,128,false,curve,1,1,true,2,589202,216.771,203.0,272.0,274.0,3391.5,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd64/results.log
current-efa-write-w2-qd64,current,efa,write,2,64,128,false,curve,1,1,true,3,589787,216.666,203.0,272.0,275.0,3390.1,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd64/results.log
current-efa-write-w2-qd64,current,efa,write,2,64,128,false,curve,1,1,true,4,588153,216.855,203.0,272.0,275.0,3393.0,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-efa-write-w2-qd64/results.log
current-tcp-read-w1-qd16,current,tcp,read,1,16,16,false,curve,1,1,true,1,142085,111.875,119.0,122.0,123.0,7038.3,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd16/results.log
current-tcp-read-w1-qd16,current,tcp,read,1,16,16,false,curve,1,1,true,2,141994,111.95,119.0,122.0,123.0,7042.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd16/results.log
current-tcp-read-w1-qd16,current,tcp,read,1,16,16,false,curve,1,1,true,3,141947,111.976,119.0,122.0,124.0,7045.0,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd16/results.log
current-tcp-read-w1-qd16,current,tcp,read,1,16,16,false,curve,1,1,true,4,142042,111.91,119.0,122.0,123.0,7040.2,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd16/results.log
current-tcp-read-w1-qd2,current,tcp,read,1,2,2,false,curve,1,1,true,1,37045,53.934,62.0,66.0,80.0,26994.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd2/results.log
current-tcp-read-w1-qd2,current,tcp,read,1,2,2,false,curve,1,1,true,2,36612,54.573,62.0,66.0,80.0,27314.0,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd2/results.log
current-tcp-read-w1-qd2,current,tcp,read,1,2,2,false,curve,1,1,true,3,36703,54.437,62.0,66.0,80.0,27245.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd2/results.log
current-tcp-read-w1-qd2,current,tcp,read,1,2,2,false,curve,1,1,true,4,36741,54.381,62.0,66.0,80.0,27218.6,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd2/results.log
current-tcp-read-w1-qd4,current,tcp,read,1,4,4,false,curve,1,1,true,1,89320,44.726,44.0,57.0,64.0,11195.8,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd4/results.log
current-tcp-read-w1-qd4,current,tcp,read,1,4,4,false,curve,1,1,true,2,89551,44.61,44.0,58.0,65.0,11167.1,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd4/results.log
current-tcp-read-w1-qd4,current,tcp,read,1,4,4,false,curve,1,1,true,3,89586,44.593,44.0,58.0,64.0,11162.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd4/results.log
current-tcp-read-w1-qd4,current,tcp,read,1,4,4,false,curve,1,1,true,4,89280,44.746,44.0,58.0,65.0,11200.8,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd4/results.log
current-tcp-read-w1-qd8,current,tcp,read,1,8,8,false,curve,1,1,true,1,79330,100.48,114.0,117.0,118.0,12605.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd8/results.log
current-tcp-read-w1-qd8,current,tcp,read,1,8,8,false,curve,1,1,true,2,79536,100.212,114.0,117.0,118.0,12572.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd8/results.log
current-tcp-read-w1-qd8,current,tcp,read,1,8,8,false,curve,1,1,true,3,79413,100.361,114.0,117.0,118.0,12592.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd8/results.log
current-tcp-read-w1-qd8,current,tcp,read,1,8,8,false,curve,1,1,true,4,79498,100.262,114.0,117.0,118.0,12579.0,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w1-qd8/results.log
current-tcp-read-w2-qd128,current,tcp,read,2,128,256,false,curve,1,1,true,1,563947,453.599,456.0,520.0,563.0,3546.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd128/results.log
current-tcp-read-w2-qd128,current,tcp,read,2,128,256,false,curve,1,1,true,2,563938,453.612,456.0,520.0,564.0,3546.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd128/results.log
current-tcp-read-w2-qd128,current,tcp,read,2,128,256,false,curve,1,1,true,3,563947,453.599,455.0,520.0,564.0,3546.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd128/results.log
current-tcp-read-w2-qd128,current,tcp,read,2,128,256,false,curve,1,1,true,4,563944,453.603,455.0,520.0,564.0,3546.5,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd128/results.log
current-tcp-read-w2-qd256,current,tcp,read,2,256,512,false,curve,1,1,true,1,564071,907.244,905.0,2000.0,2000.0,3545.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd256/results.log
